Date,Time,Booking Status,Vehicle Type,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,Day,Time_of_Day,ride_status,payment_status
17-07-2024,01-01-1900 18:02,Cancelled by Customer,Go Mini,13.6,0,1,Driver asked to cancel,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Evening,Cancelled,Unpaid
02-01-2024,01-01-1900 12:44,No Driver Found,Auto,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Afternoon,Incomplete,Unpaid
12-12-2024,01-01-1900 07:49,Cancelled by Driver,Auto,11.1,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Morning,Cancelled,Unpaid
29-11-2024,01-01-1900 19:35,Completed,Premier Sedan,8.2,35.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,92,46.02,4.6,4.4,Cash,Friday,Evening,Completed,Paid
26-02-2024,01-01-1900 14:45,Incomplete,eBike,5.6,19.2,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,372,18.51,0,0,UPI,Monday,Afternoon,Incomplete,Paid
24-03-2024,01-01-1900 10:27,Completed,Go Mini,5.9,17,0,Not Applicable,0,Not Applicable,0,Not Applicable,1017,13.99,4.3,4.8,Credit Card,Sunday,Morning,Completed,Paid
14-07-2024,01-01-1900 23:13,Completed,Auto,3.8,36.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,279,49.96,4.6,4.7,Debit Card,Sunday,Evening,Completed,Paid
22-12-2024,01-01-1900 20:18,Completed,Auto,11.5,20.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,589,35.56,4.9,4.9,UPI,Sunday,Evening,Completed,Paid
01-03-2024,01-01-1900 13:59,Cancelled by Driver,Uber XL,7.3,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Afternoon,Cancelled,Unpaid
11-12-2024,01-01-1900 09:06,Cancelled by Driver,Bike,5.8,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Morning,Cancelled,Unpaid
15-06-2024,01-01-1900 11:10,Cancelled by Customer,Premier Sedan,15,0,1,Wrong Address,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Morning,Cancelled,Unpaid
28-04-2024,01-01-1900 13:49,Completed,Go Sedan,4,24.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,477,45.15,3.7,4.6,Debit Card,Sunday,Afternoon,Completed,Paid
25-10-2024,01-01-1900 19:42,No Driver Found,Bike,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Evening,Incomplete,Unpaid
31-05-2024,01-01-1900 05:08,Completed,Premier Sedan,10.6,25.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,506,5.29,4.3,4.9,UPI,Friday,Night,Completed,Paid
30-03-2024,01-01-1900 13:24,Incomplete,Go Sedan,2.3,24.6,0,Not Applicable,0,Not Applicable,1,Customer Demand,138,12.52,0,0,UPI,Saturday,Afternoon,Incomplete,Paid
05-06-2024,01-01-1900 15:51,Cancelled by Driver,Uber XL,9.8,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Afternoon,Cancelled,Unpaid
26-10-2024,01-01-1900 08:59,Completed,Premier Sedan,6.6,27.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,1313,45.48,4.3,4.9,UPI,Saturday,Morning,Completed,Paid
18-08-2024,01-01-1900 08:01,Cancelled by Driver,Auto,6,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Morning,Cancelled,Unpaid
16-08-2024,01-01-1900 22:32,Completed,Bike,9.8,33.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,519,28.7,4.1,4.4,Uber Wallet,Friday,Evening,Completed,Paid
30-10-2024,01-01-1900 23:33,Completed,Auto,14.1,35.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,163,16.03,3.8,4.8,UPI,Wednesday,Evening,Completed,Paid
26-10-2024,01-01-1900 17:37,Completed,Go Sedan,4,33.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,321,47.04,4.1,3.7,UPI,Saturday,Afternoon,Completed,Paid
29-11-2024,01-01-1900 12:20,No Driver Found,Go Sedan,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Afternoon,Incomplete,Unpaid
25-06-2024,01-01-1900 16:02,Completed,Auto,3,27.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,137,40.78,4.6,4.9,Cash,Tuesday,Afternoon,Completed,Paid
10-06-2024,01-01-1900 16:22,Cancelled by Driver,Go Sedan,10.6,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Afternoon,Cancelled,Unpaid
02-03-2024,01-01-1900 09:46,Incomplete,Premier Sedan,2,19,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,379,6.26,0,0,UPI,Saturday,Morning,Incomplete,Paid
02-03-2024,01-01-1900 12:41,Completed,Bike,11.3,43.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,245,47.19,4.6,4.9,Cash,Saturday,Afternoon,Completed,Paid
15-12-2024,01-01-1900 10:50,Completed,Premier Sedan,2.1,39.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,129,27.76,3.7,4.3,Cash,Sunday,Morning,Completed,Paid
08-08-2024,01-01-1900 19:45,Completed,Premier Sedan,6.7,32.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,991,6.77,4.2,4.6,Cash,Thursday,Evening,Completed,Paid
05-11-2024,01-01-1900 15:26,Completed,Auto,13.7,21.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,273,46.44,4.6,4.4,UPI,Tuesday,Afternoon,Completed,Paid
11-05-2024,01-01-1900 13:06,Completed,Go Sedan,5,28.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,1202,48.17,4.7,4.9,Cash,Saturday,Afternoon,Completed,Paid
09-10-2024,01-01-1900 10:27,Completed,Auto,13.1,16.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,379,2.79,5,4.6,Cash,Wednesday,Morning,Completed,Paid
22-03-2024,01-01-1900 10:27,Completed,Premier Sedan,3.5,17.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,926,14.14,4.2,4.3,UPI,Friday,Morning,Completed,Paid
27-12-2024,01-01-1900 16:10,Completed,eBike,13.4,17.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,209,28.41,5,3.8,UPI,Friday,Afternoon,Completed,Paid
19-10-2024,01-01-1900 14:55,Completed,Auto,2.2,27.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,1740,3.76,3.6,4.5,Cash,Saturday,Afternoon,Completed,Paid
01-10-2024,01-01-1900 16:35,Completed,Go Mini,8.6,31.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,425,24.22,3.4,4.4,Cash,Tuesday,Afternoon,Completed,Paid
23-10-2024,01-01-1900 21:12,Completed,Auto,4.9,39.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,909,21.29,4.8,4.8,UPI,Wednesday,Evening,Completed,Paid
31-05-2024,01-01-1900 20:09,Completed,Go Sedan,13.8,31.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,810,35.04,3.2,4.1,Uber Wallet,Friday,Evening,Completed,Paid
07-06-2024,01-01-1900 17:56,Cancelled by Driver,Bike,10.1,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Afternoon,Cancelled,Unpaid
30-06-2024,01-01-1900 13:18,No Driver Found,Premier Sedan,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Afternoon,Incomplete,Unpaid
17-08-2024,01-01-1900 21:39,Completed,Go Sedan,14.2,19.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,1046,49.62,3.8,3.9,UPI,Saturday,Evening,Completed,Paid
27-08-2024,01-01-1900 10:23,Completed,Auto,5.1,31.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,330,4.27,4.3,3.9,UPI,Tuesday,Morning,Completed,Paid
22-10-2024,01-01-1900 11:55,Completed,Go Sedan,3.9,41.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,314,13.89,3.3,4.3,Cash,Tuesday,Morning,Completed,Paid
26-12-2024,01-01-1900 13:13,Completed,Go Sedan,7.9,25.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,469,28.22,4.4,4.8,UPI,Thursday,Afternoon,Completed,Paid
27-08-2024,01-01-1900 06:45,Cancelled by Customer,Auto,7.9,0,1,Wrong Address,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Morning,Cancelled,Unpaid
18-12-2024,01-01-1900 15:17,Completed,Auto,6.9,31.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,130,10.68,3.1,4.3,UPI,Wednesday,Afternoon,Completed,Paid
31-05-2024,01-01-1900 13:05,Completed,Bike,14.6,34.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,249,37.21,3,5,UPI,Friday,Afternoon,Completed,Paid
01-04-2024,01-01-1900 17:25,Cancelled by Customer,Premier Sedan,10.9,0,1,Change of plans,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Afternoon,Cancelled,Unpaid
13-08-2024,01-01-1900 19:28,No Driver Found,eBike,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Evening,Incomplete,Unpaid
19-01-2024,01-01-1900 02:53,Cancelled by Driver,Auto,9,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Night,Cancelled,Unpaid
01-10-2024,01-01-1900 20:42,Cancelled by Driver,Go Sedan,5,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Evening,Cancelled,Unpaid
18-11-2024,01-01-1900 16:22,Completed,Premier Sedan,12.3,36.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,640,22.33,4.6,4.2,Cash,Monday,Afternoon,Completed,Paid
19-04-2024,01-01-1900 21:05,Completed,Uber XL,4.6,36.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,369,23.88,4.2,4.2,Credit Card,Friday,Evening,Completed,Paid
17-10-2024,01-01-1900 10:22,Incomplete,Bike,2.7,29.3,0,Not Applicable,0,Not Applicable,1,Other Issue,181,5.83,0,0,UPI,Thursday,Morning,Incomplete,Paid
25-06-2024,01-01-1900 10:27,Completed,Bike,6.8,43.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,223,24.74,3.6,3.9,UPI,Tuesday,Morning,Completed,Paid
08-10-2024,01-01-1900 09:51,Cancelled by Driver,Auto,5.3,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Morning,Cancelled,Unpaid
27-11-2024,01-01-1900 20:05,Completed,Go Sedan,9.9,44.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,675,46.23,4.9,4.3,Cash,Wednesday,Evening,Completed,Paid
28-12-2024,01-01-1900 10:07,Completed,Bike,2.4,27.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,348,36.09,4.3,5,Credit Card,Saturday,Morning,Completed,Paid
29-07-2024,01-01-1900 11:41,Completed,Go Mini,11.2,19.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,207,45.18,4.2,4.2,UPI,Monday,Morning,Completed,Paid
19-12-2024,01-01-1900 22:19,Completed,Premier Sedan,15,37,0,Not Applicable,0,Not Applicable,0,Not Applicable,450,24.32,4.1,4.2,Uber Wallet,Thursday,Evening,Completed,Paid
30-03-2024,01-01-1900 11:19,Completed,Bike,10.8,18.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,1510,16.43,4.2,3.6,Credit Card,Saturday,Morning,Completed,Paid
20-03-2024,01-01-1900 18:32,Completed,eBike,10.8,22,0,Not Applicable,0,Not Applicable,0,Not Applicable,979,34.94,3.7,4.6,UPI,Wednesday,Evening,Completed,Paid
09-12-2024,01-01-1900 08:15,Completed,Premier Sedan,13.3,18.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,318,5.42,4.5,3.9,Credit Card,Monday,Morning,Completed,Paid
16-09-2024,01-01-1900 16:16,Completed,Auto,11.9,38.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,110,32.6,3.7,4.3,Cash,Monday,Afternoon,Completed,Paid
31-08-2024,01-01-1900 11:55,Incomplete,Go Mini,7.2,26.2,0,Not Applicable,0,Not Applicable,1,Other Issue,468,11.51,0,0,Cash,Saturday,Morning,Incomplete,Paid
04-11-2024,01-01-1900 18:24,Completed,Auto,8.6,38.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,359,16.39,4.6,4.6,UPI,Monday,Evening,Completed,Paid
28-01-2024,01-01-1900 10:26,Completed,Auto,7,42.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,486,44.29,3.9,4.2,Credit Card,Sunday,Morning,Completed,Paid
04-12-2024,01-01-1900 21:02,Completed,Go Mini,6.5,44.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,626,16.36,4.3,3.7,Credit Card,Wednesday,Evening,Completed,Paid
07-11-2024,01-01-1900 21:48,Completed,Bike,5.2,18.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,323,42.31,4.3,4.2,UPI,Thursday,Evening,Completed,Paid
13-08-2024,01-01-1900 22:05,Completed,Go Mini,4,20.8,0,Not Applicable,0,Not Applicable,0,Not Applicable,63,40.6,4.2,3.4,UPI,Tuesday,Evening,Completed,Paid
28-04-2024,01-01-1900 05:24,Completed,Go Sedan,3.8,28.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,275,47.6,4.4,4.7,UPI,Sunday,Night,Completed,Paid
13-08-2024,01-01-1900 10:14,Completed,Go Mini,8.6,36.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,728,5.14,4.6,4.4,Debit Card,Tuesday,Morning,Completed,Paid
06-05-2024,01-01-1900 20:07,Completed,Go Mini,5,32.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,335,39.74,4.4,4.7,Debit Card,Monday,Evening,Completed,Paid
29-08-2024,01-01-1900 20:41,Completed,Bike,12.6,37.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,283,15.45,4.2,3.6,UPI,Thursday,Evening,Completed,Paid
09-01-2024,01-01-1900 18:36,Cancelled by Driver,eBike,4.6,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Evening,Cancelled,Unpaid
02-08-2024,01-01-1900 18:59,Completed,Go Mini,10.3,44.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,495,5.1,5,4.1,Cash,Friday,Evening,Completed,Paid
21-01-2024,01-01-1900 17:51,Cancelled by Driver,Go Sedan,3,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Afternoon,Cancelled,Unpaid
23-05-2024,01-01-1900 07:03,Completed,Go Mini,8.9,36.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,468,40.77,4.3,4.5,Debit Card,Thursday,Morning,Completed,Paid
11-06-2024,01-01-1900 20:21,Cancelled by Driver,Auto,5.7,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Evening,Cancelled,Unpaid
19-07-2024,01-01-1900 22:59,Incomplete,Go Mini,7.3,22.9,0,Not Applicable,0,Not Applicable,1,Customer Demand,475,14.54,0,0,Cash,Friday,Evening,Incomplete,Paid
16-03-2024,01-01-1900 18:02,Cancelled by Customer,Bike,17.8,0,1,Change of plans,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Evening,Cancelled,Unpaid
29-08-2024,01-01-1900 22:44,Completed,Go Mini,7.8,20.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,856,15.48,4.2,3.7,Debit Card,Thursday,Evening,Completed,Paid
13-02-2024,01-01-1900 08:03,Cancelled by Customer,Premier Sedan,10.4,0,1,AC is not working,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Morning,Cancelled,Unpaid
07-04-2024,01-01-1900 18:41,Cancelled by Customer,Premier Sedan,16,0,1,Wrong Address,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Evening,Cancelled,Unpaid
17-04-2024,01-01-1900 10:37,Completed,Bike,8.8,40.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,286,49.42,4.3,4.7,UPI,Wednesday,Morning,Completed,Paid
14-11-2024,01-01-1900 05:55,Cancelled by Driver,Premier Sedan,7,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Night,Cancelled,Unpaid
14-07-2024,01-01-1900 14:57,Completed,Bike,4.8,41.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,494,17.96,4.8,4.2,UPI,Sunday,Afternoon,Completed,Paid
29-03-2024,01-01-1900 08:28,Cancelled by Customer,Bike,5.2,0,1,Change of plans,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Morning,Cancelled,Unpaid
03-01-2024,01-01-1900 16:15,Cancelled by Driver,Auto,5.1,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Afternoon,Cancelled,Unpaid
11-03-2024,01-01-1900 18:19,Cancelled by Driver,Go Sedan,6.9,0,0,Not Applicable,1,The customer was coughing/sick,0,Not Applicable,414,23.72,0,0,Not Completed,Monday,Evening,Cancelled,Unpaid
26-03-2024,01-01-1900 17:43,Completed,Go Sedan,5.9,31.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,935,42.67,4.2,4.2,Debit Card,Tuesday,Afternoon,Completed,Paid
12-10-2024,01-01-1900 20:21,Completed,Premier Sedan,11.5,24.2,0,Not Applicable,0,Not Applicable,0,Not Applicable,677,18.85,4,4.6,UPI,Saturday,Evening,Completed,Paid
20-12-2024,01-01-1900 20:10,Completed,Premier Sedan,12.7,24,0,Not Applicable,0,Not Applicable,0,Not Applicable,292,12.85,4.2,4,Cash,Friday,Evening,Completed,Paid
24-05-2024,01-01-1900 12:28,Incomplete,Bike,6.1,20.7,0,Not Applicable,0,Not Applicable,1,Customer Demand,383,12.07,0,0,Credit Card,Friday,Afternoon,Incomplete,Paid
21-11-2024,01-01-1900 07:46,Cancelled by Customer,Go Mini,17.2,0,1,AC is not working,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Morning,Cancelled,Unpaid
17-05-2024,01-01-1900 20:07,Completed,Auto,8.9,26.5,0,Not Applicable,0,Not Applicable,0,Not Applicable,491,3.43,3.6,4.3,Uber Wallet,Friday,Evening,Completed,Paid
07-09-2024,01-01-1900 18:25,Completed,Premier Sedan,3,43.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,263,8.7,4.4,3.9,UPI,Saturday,Evening,Completed,Paid
01-07-2024,01-01-1900 10:30,Completed,eBike,5.4,40.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,275,14.72,4.3,4.8,UPI,Monday,Morning,Completed,Paid
26-08-2024,01-01-1900 19:10,Completed,Go Mini,5.3,44.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,446,35.68,3.1,4.1,UPI,Monday,Evening,Completed,Paid
03-04-2024,01-01-1900 01:23,Cancelled by Driver,Go Sedan,7.8,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Night,Cancelled,Unpaid
07-11-2024,01-01-1900 22:02,Incomplete,Go Mini,6.3,15.1,0,Not Applicable,0,Not Applicable,1,Vehicle Breakdown,422,7.77,0,0,UPI,Thursday,Evening,Incomplete,Paid
16-07-2024,01-01-1900 11:24,Cancelled by Driver,Go Sedan,8.5,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Morning,Cancelled,Unpaid
23-11-2024,01-01-1900 14:55,Completed,Bike,4.9,28.4,0,Not Applicable,0,Not Applicable,0,Not Applicable,458,7.83,4.1,5,Cash,Saturday,Afternoon,Completed,Paid
08-11-2024,01-01-1900 15:31,Completed,Auto,14.3,27.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,367,43.26,4.1,4.2,Uber Wallet,Friday,Afternoon,Completed,Paid
05-01-2024,01-01-1900 10:37,Cancelled by Driver,Auto,4.9,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Morning,Cancelled,Unpaid
19-09-2024,01-01-1900 17:55,Completed,Go Sedan,10.4,21,0,Not Applicable,0,Not Applicable,0,Not Applicable,307,42.27,4.7,4.3,UPI,Thursday,Afternoon,Completed,Paid
26-01-2024,01-01-1900 13:40,Completed,Bike,2.9,25.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,536,9.75,3.8,4.3,UPI,Friday,Afternoon,Completed,Paid
06-04-2024,01-01-1900 19:42,Completed,Premier Sedan,2.3,15.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,388,41.4,4.2,3.6,UPI,Saturday,Evening,Completed,Paid
18-02-2024,01-01-1900 14:08,Cancelled by Driver,Go Mini,6.2,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Sunday,Afternoon,Cancelled,Unpaid
04-09-2024,01-01-1900 18:59,Completed,Go Sedan,9.7,33.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,458,23.64,3.7,3.1,UPI,Wednesday,Evening,Completed,Paid
29-11-2024,01-01-1900 16:50,No Driver Found,Uber XL,0,0,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Afternoon,Incomplete,Unpaid
27-01-2024,01-01-1900 14:37,Cancelled by Driver,eBike,8.4,0,0,Not Applicable,1,Personal & Car related issues,0,Not Applicable,414,23.72,0,0,Not Completed,Saturday,Afternoon,Cancelled,Unpaid
19-07-2024,01-01-1900 11:39,Completed,Auto,10.4,26.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,831,30.37,4.4,4.5,UPI,Friday,Morning,Completed,Paid
16-07-2024,01-01-1900 13:59,Completed,Auto,7.5,28.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,824,39.41,3.6,4.2,UPI,Tuesday,Afternoon,Completed,Paid
05-03-2024,01-01-1900 21:01,Completed,Bike,14.8,42.3,0,Not Applicable,0,Not Applicable,0,Not Applicable,102,30.41,4.3,4.2,Credit Card,Tuesday,Evening,Completed,Paid
17-09-2024,01-01-1900 08:34,Cancelled by Customer,Auto,18.5,0,1,Wrong Address,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Tuesday,Morning,Cancelled,Unpaid
14-04-2024,01-01-1900 06:23,Completed,Premier Sedan,2.4,43,0,Not Applicable,0,Not Applicable,0,Not Applicable,758,15.81,3.7,4.5,Uber Wallet,Sunday,Morning,Completed,Paid
05-12-2024,01-01-1900 13:08,Cancelled by Customer,Auto,15.2,0,1,Change of plans,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Afternoon,Cancelled,Unpaid
01-11-2024,01-01-1900 15:30,Completed,Go Mini,14.7,36,0,Not Applicable,0,Not Applicable,0,Not Applicable,259,14.81,4.9,4.1,UPI,Friday,Afternoon,Completed,Paid
24-07-2024,01-01-1900 17:44,Cancelled by Driver,Premier Sedan,3.8,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Afternoon,Cancelled,Unpaid
11-04-2024,01-01-1900 07:14,Cancelled by Driver,Auto,3.8,0,0,Not Applicable,1,Customer related issue,0,Not Applicable,414,23.72,0,0,Not Completed,Thursday,Morning,Cancelled,Unpaid
01-07-2024,01-01-1900 23:08,Completed,Auto,10.1,35.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,414,21.21,4.3,4.8,UPI,Monday,Evening,Completed,Paid
28-04-2024,01-01-1900 09:03,Completed,Auto,9.1,20,0,Not Applicable,0,Not Applicable,0,Not Applicable,102,6.67,4.9,4.1,UPI,Sunday,Morning,Completed,Paid
09-02-2024,01-01-1900 19:02,Cancelled by Customer,Go Mini,13.6,0,1,Driver asked to cancel,0,Not Applicable,0,Not Applicable,414,23.72,0,0,Not Completed,Friday,Evening,Cancelled,Unpaid
09-07-2024,01-01-1900 14:51,Completed,Premier Sedan,9.3,36.7,0,Not Applicable,0,Not Applicable,0,Not Applicable,309,33.14,4.7,4,Cash,Tuesday,Afternoon,Completed,Paid
11-09-2024,01-01-1900 20:31,Cancelled by Driver,Bike,10.9,0,0,Not Applicable,1,More than permitted people in there,0,Not Applicable,414,23.72,0,0,Not Completed,Wednesday,Evening,Cancelled,Unpaid
20-09-2024,01-01-1900 01:04,Incomplete,Bike,9.5,28.5,0,Not Applicable,0,Not Applicable,1,Other Issue,87,19.68,0,0,Cash,Friday,Night,Incomplete,Paid
23-03-2024,01-01-1900 23:07,Completed,Go Sedan,12.7,22.1,0,Not Applicable,0,Not Applicable,0,Not Applicable,733,10.75,3.8,4.7,Uber Wallet,Saturday,Evening,Completed,Paid
26-11-2024,01-01-1900 19:18,Completed,Auto,11.1,26.6,0,Not Applicable,0,Not Applicable,0,Not Applicable,351,10.68,4.6,4.4,Cash,Tuesday,Evening,Completed,Paid
25-04-2024,01-01-1900 23:11,Completed,Bike,8.7,26.9,0,Not Applicable,0,Not Applicable,0,Not Applicable,223,19.21,4.5,4.9,UPI,Thursday,Evening,Completed,Paid
